review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
439dbfd3-f7b5-4bb3-9837-40421d519cc4,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
6de30a1f-0908-4ed4-9198-16fb867897c7,nice,nice,nice,en,0.839,nice,nice,nice
8ed2e48f-8e81-434c-a7e9-eecb5030c12b,better,bitter,bitter,en,0.387,bitter,bitter,bitter
5cbdafd3-07bc-405e-9b31-3bc9389281aa,nice,nice,nice,en,0.839,nice,nice,nice
66676fb5-6e14-4a2a-b226-0c93d482910a,🥹🥹🥹🥹,🥹🥹🥹🥹, face_holding_back_tears  face_holding_back_tears  face_holding_back_tears  face_holding_back_tears ,fa,0.164,face_holding_back_tears  face_holding_back_tears  face_holding_back_tears  face_holding_back_tears,face_holding_back_tears face_holding_back_tears face_holding_back_tears face_holding_back_tears,face_holding_back_tears face_holding_back_tears face_holding_back_tears face_holding_back_tears
834740c1-3cea-441e-b879-f978c902ca58,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
e65a8675-e203-406a-9ff3-f5d35b895fbf,nice,nice,nice,en,0.839,nice,nice,nice
8e1ff6ad-a1cf-46ab-ab8f-46df54aa04ce,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
4814b39d-2389-43c3-8c15-adfc32c0d1c3,send money hoi nh,send money hoi nh,send money hoi nh,en,0.535,send money hoi nh,send money hoi nh,send money hoi nh
ae4b7482-bf4d-4d15-aec7-afe897e10792,can't enter otp,can't enter otp,can't enter otp,en,0.997,can't enter otp,can't enter otp,can't enter otp
ac51ae09-6856-411d-b16d-6c9654d504d8,allow,allow,allow,en,0.308,allow,allow,allow
78aec7d5-28c9-4023-bbe4-1577c59e0e82,always helpful 😃😃,always helpappul 😃😃,always helpappul  grinning_face_with_big_eyes  grinning_face_with_big_eyes ,en,0.397,always helpappul  grinning_face_with_big_eyes  grinning_face_with_big_eyes,always helpappul grinning_face_with_big_eyes grinning_face_with_big_eyes,always helpappul grinning_face_with_big_eyes grinning_face_with_big_eyes
b5cc69b9-b84f-4c1e-9b2e-e1d2f6365fb4,ধুর বালের এপ্স otp অটোফিল হয় না কোড আসে,ধুর useless এপ্স otp অটোফিল হয় না কোড আসে,ধুর useless এপ্স otp অটোফিল হয় না কোড আসে,bn,0.923,Damn useless app otp is not autofill code comes,damn useless app otp is not autofill code comes,damn useless app otp is not autofill code comes
c2676f12-6e5f-4274-a51c-c82077948c72,vary good apps 10,very gooddood appps 10,very gooddood appps 10,en,0.88,very gooddood appps 10,very gooddood apps 10,very gooddood apps 10
c3664bda-5c76-402f-b93a-6dc132d89cac,এখানে একবার প্রেস করলে সেটি ইনপুট বক্সে পেস্ট হবে,এখানে একবার প্রেস করলে সেটি ইনপুট বক্সে পেস্ট হবে,এখানে একবার প্রেস করলে সেটি ইনপুট বক্সে পেস্ট হবে,bn,1.0,A single press here will paste it into the input box,a single press here will paste it into the input box,a single press here will paste it into the input box
4fb4d4ca-1da5-4929-bb4e-8ef1833cead8,authentic and good...,authentic and gooddood...,authentic and gooddood...,en,0.685,authentic and gooddood...,authentic and gooddood..,authentic and gooddood..
0187bb0d-8a62-423e-8ec5-36c03455928e,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
66abcbad-7e5c-4b54-ade0-d9bc99fd4505,wow,wow,wow,ceb,0.366,wow,wow,wow
be5c0f5f-cbb5-4aa4-8c98-b42e87534897,একটি নিরাপদ অ্যাপস৷ কোন জনগণের হয়রানি হওয়া লাগে না আরে অ্যাপসে টাকা তোলা পাঠানো সব সহজ এসএমএসের মাধ্যমে আমাদের অনেক উপকার হয় আমরা যেকোনো টাকা এই অ্যাপসের মাধ্যমে পাধান প্রদান করতে পারি অ্যাপসটি আমাদের অনেক অ্যাপসে অনেক কম খরচে টাকা উঠানো যায় আর এস টি আমরা পেয়ে অনেক খুশি,একটি নিরাপদ অ্যাপস৷ কোন জনগণের হয়রানি হওয়া লাগে না আরে অ্যাপসে bdt তোলা পাঠানো সব সহজ এসএমএসের মাধ্যমে আমাদের অনেক উপকার হয় আমরা যেকোনো bdt এই অ্যাপসের মাধ্যমে পাধান প্রদান করতে পারি অ্যাপসটি আমাদের অনেক অ্যাপসে অনেক কম খরচে bdt উঠানো যায় আর এস টি আমরা পেয়ে অনেক খুশি,একটি নিরাপদ অ্যাপস৷ কোন জনগণের হয়রানি হওয়া লাগে না আরে অ্যাপসে bdt তোলা পাঠানো সব সহজ এসএমএসের মাধ্যমে আমাদের অনেক উপকার হয় আমরা যেকোনো bdt এই অ্যাপসের মাধ্যমে পাধান প্রদান করতে পারি অ্যাপসটি আমাদের অনেক অ্যাপসে অনেক কম খরচে bdt উঠানো যায় আর এস টি আমরা পেয়ে অনেক খুশি,bn,1.0,A safe app No need to harass any people hey bdt withdrawal in apps sending all easy sms is very useful for us we can pay any bdt through this apps app can withdraw bdt in many apps in very low cost rst we are very happy to get,a safe app no need to harass any people hey bdt withdrawal in apps sending all easy sms is very useful for us we can pay any bdt through this apps app can withdraw bdt in many apps in very low cost rst we are very happy to get,a safe app no need to harass any people hey bdt withdrawal in apps sending all easy sms is very useful for us we can pay any bdt through this apps app can withdraw bdt in many apps in very low cost rst we are very happy to get
e8cf53a8-1061-48d7-8571-0c30f99a8a06,নাইচ,nice,nice,en,0.839,nice,nice,nice
4c517679-002d-4c08-b5ec-9e8f48f18cc1,নগদ এর প্রিন্টার রিসেট করে দাও প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ ভুলে গেছি প্লিজ দাও আমার আইডি কার্ড দিয়ে দিছি তাও হয় না,nagad এর প্রিন্টার রিসেট করে দাও প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ ভুলে গেছি প্লিজ দাও আমার আইডি কার্ড দিয়ে দিছি তাও হয় না,nagad এর প্রিন্টার রিসেট করে দাও প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ ভুলে গেছি প্লিজ দাও আমার আইডি কার্ড দিয়ে দিছি তাও হয় না,bn,1.0,nagad এর প্রিন্টার রিসেট করে দাও প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ ভুলে গেছি প্লিজ দাও আমার আইডি কার্ড দিয়ে দিছি তাও হয় না,nagad,nagad
f0bdc724-7cf7-452a-bb12-a2a09468ee09,valo,good,good,en,0.895,good,good,good
fd0fa99f-b172-4af5-ad93-5f35b87c2018,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
71006b28-c663-4e93-95d7-789d01732339,so bad. even can't enter the otp code correctly,so bad. even can't enter the otp codee correctly,so bad. even can't enter the otp codee correctly,en,0.907,so bad. even can't enter the otp codee correctly,so bad. even can't enter the otp codee correctly,so bad. even can't enter the otp codee correctly
9c86de11-d596-4a36-bca1-f955035f9c77,great,gooddreat,gooddreat,en,0.835,gooddreat,gooddreat,gooddreat
484f38c4-17da-470b-964a-cca6e95f27ae,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
9fd00730-834a-4ffc-b234-8d9d52ae1421,good 👍,gooddood 👍,gooddood  thumbs_up ,en,0.461,gooddood  thumbs_up,gooddood thumbs_up,gooddood thumbs_up
289975f7-1ee3-4bd3-92a5-6c3c940ee8a8,very bet,very bit,very bit,en,1.0,very bit,very bit,very bit
a64ab1e1-4ea3-40ab-91f5-d6decd2f88dd,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
5f36f2dd-ce1c-4dd1-821a-aa3f6cd3fd7c,q early hours,q early hours,q early hours,en,0.903,q early hours,q early hours,q early hours
e79553c1-7a9e-4cbb-ae55-9b6960b629ac,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
35ff31c5-ade4-4fed-9c34-7322b24e98a8,িঙচোিিঋৃটংৃি,িঙচোিিঋৃটংৃি,িঙচোিিঋৃটংৃি,es,0.261,িঙচোিিঋৃটংৃি,,
e1985e59-a909-485a-9dcd-c18b4026fe85,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
49482b8a-092c-43c4-b541-229cf5aef936,আরাচুদাইন্নে সিস্টেম,আরাচুদাইন্নে সিস্টেম,আরাচুদাইন্নে সিস্টেম,bn,0.999,Arachudainne system,arachudainne system,arachudainne system
43a0edf2-fda6-4fde-871f-aca49963bbb5,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
6045789b-7f4c-43cd-b8da-ec0d8cddc16e,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
6b94dca5-e9e8-483b-9221-5dd5a697720b,worst service app in bd,worst serbrotherce appp in bd,worst serbrotherce appp in bd,en,0.49,worst serbrotherce appp in bd,worst serbrotherce app in bd,worst serbrotherce app in bd
05cdb490-146a-4cb7-bfba-d5d1a9428c56,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
174dcd37-9d33-4af4-bfc2-575ee075214e,nice,nice,nice,en,0.839,nice,nice,nice
670e64f1-f40c-4683-80b3-9e4fe988aa9e,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
695b8c2e-bf7e-47af-a06b-ded093407c0a,they are connected to all gsming site. they are main hacker the sun comosny networks working zne people they are actual. even zou dont know they sold you by using simusing sim network. they can access you mobile . um the only one sold out throw by sim network companz. graneen phone network and airtel network both are culprit frim. not only dim card network wifi network also. careful people now the internet is networking zone very hurmful murderer they just ruin my life im alive but inside death,they are connected to all gooddsmyngoodd site. they are main hacker the sun comosny nitworks workingoodd zne people they are actual. even zou dont know they sold you by usingoodd simusingoodd sim nitwork. they can access you mobilee . um the only one sold out throw by sim nitwork companz. gooddraneen phone nitwork and airtel nitwork both are culprit apprim. not only dim card nitwork wiappi nitwork also. careappul people now the internit is nitworkingoodd zone very hurmappul murderer they just ruin my liappe im alive but inside death,they are connected to all gooddsmyngoodd site. they are main hacker the sun comosny nitworks workingoodd zne people they are actual. even zou dont know they sold you by usingoodd simusingoodd sim nitwork. they can access you mobilee . um the only one sold out throw by sim nitwork companz. gooddraneen phone nitwork and airtel nitwork both are culprit apprim. not only dim card nitwork wiappi nitwork also. careappul people now the internit is nitworkingoodd zone very hurmappul murderer they just ruin my liappe im alive but inside death,en,0.876,they are connected to all gooddsmyngoodd site. they are main hacker the sun comosny nitworks workingoodd zne people they are actual. even zou dont know they sold you by usingoodd simusingoodd sim nitwork. they can access you mobilee . um the only one sold out throw by sim nitwork companz. gooddraneen phone nitwork and airtel nitwork both are culprit apprim. not only dim card nitwork wiappi nitwork also. careappul people now the internit is nitworkingoodd zone very hurmappul murderer they just ruin my liappe im alive but inside death,they are connected to all gooddsmyngoodd site. they are main hacker the sun comosny nitworks workingoodd zne people they are actual. even zou dont know they sold you by usingoodd simusingoodd sim nitwork. they can access you mobilee . um the only one sold out throw by sim nitwork companz. gooddraneen phone nitwork and airtel nitwork both are culprit apprim. not only dim card nitwork wiappi nitwork also. careappul people now the internit is nitworkingoodd zone very hurmappul murderer they just ruin my liappe im alive but inside death,they are connected to all gooddsmyngoodd site. they are main hacker the sun comosny nitworks workingoodd zne people they are actual. even zou dont know they sold you by usingoodd simusingoodd sim nitwork. they can access you mobilee . um the only one sold out throw by sim nitwork companz. gooddraneen phone nitwork and airtel nitwork both are culprit apprim. not only dim card nitwork wiappi nitwork also. careappul people now the internit is nitworkingoodd zone very hurmappul murderer they just ruin my liappe im alive but inside death
7fe7f556-772e-41a4-854f-70a3d94136f5,hlw nagad,hlw no/notgooddad,hlw no/notgooddad,no,0.273,hlw no/notgooddad,hlw nonotgooddad,hlw nonotgooddad
118acd99-759d-4f34-ac11-4f17e9397e0a,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
d32a1193-0945-4d0b-8576-69e6736ce321,apps problema,appps problema,appps problema,it,0.306,appps problema,apps problema,apps problema
90a2bacf-1feb-4e5e-beeb-458912d59e7d,2025 সালে এসেও এদের এখনো bangla qr সাপোর্ট দেয় না। এই জন্য এরা সবসময় পিছিয়ে থাকে।,2025 সালে এসেও এদের এখনো bangooddla qr সাপোর্ট দেয় না। এই জন্য এরা সবসময় পিছিয়ে থাকে।,2025 সালে এসেও এদের এখনো bangooddla qr সাপোর্ট দেয় না। এই জন্য এরা সবসময় পিছিয়ে থাকে।,bn,0.995,Even in 2025 they still don't support bangooddla qr. This is why they are always behind.,even in 2025 they still don't support bangooddla qr. this is why they are always behind.,even in 2025 they still don't support bangooddla qr. this is why they are always behind.
7a9060c3-adfe-46b5-b72c-d6053e8485f8,rate this app,rate this appp,rate this appp,en,0.804,rate this appp,rate this app,rate this app
5f8ec67a-9e35-4877-a6c2-3b5fc1b3a559,i like this app bt this app service email service don’t given the answer,i like this appp bt this appp serbrotherce email serbrotherce don’t gooddiven the answer,i like this appp bt this appp serbrotherce email serbrotherce don’t gooddiven the answer,en,0.521,i like this appp bt this appp serbrotherce email serbrotherce don’t gooddiven the answer,i like this app bt this app serbrotherce email serbrotherce dont gooddiven the answer,i like this app bt this app serbrotherce email serbrotherce dont gooddiven the answer
e521581b-b31c-4e12-a59a-8dace0f9dfe6,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
6432eed7-a223-47c8-817f-10aee32da03c,আমার নগদ অ্যাপটি লক হয়ে আছে,আমার nagad অ্যাপটি লক হয়ে আছে,আমার nagad অ্যাপটি লক হয়ে আছে,bn,0.999,My nagad app is locked,my nagad app is locked,my nagad app is locked
ec42d305-5b6f-4b8b-8e20-a6d28614de04,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
15ee4802-bfa4-49e2-9e8f-a666bf3d98c5,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
5c235317-ada1-4f0a-8c9e-e56e5c463d4e,very bad. it always show 0 in my amount. why it doesn't increase?,very bad. it always show 0 in my amount. why it doesn't inicerease?,very bad. it always show 0 in my amount. why it doesn't inicerease?,en,0.98,very bad. it always show 0 in my amount. why it doesn't inicerease?,very bad. it always show 0 in my amount. why it doesn't inicerease?,very bad. it always show 0 in my amount. why it doesn't inicerease?
c0926257-fffa-4cd3-88bb-b4fd56af09e8,nice,nice,nice,en,0.839,nice,nice,nice
4ff89832-bf4a-42f5-9eba-55a0c1bcff6a,good for me this app,gooddood apafter me this appp,gooddood apafter me this appp,en,0.294,gooddood apafter me this appp,gooddood apafter me this app,gooddood apafter me this app
53f00296-c5ee-417e-8975-3fe6b7306117,nice,nice,nice,en,0.839,nice,nice,nice
895e8c5f-b41f-4579-99f1-25f710baffe7,love this,lovee this,lovee this,fr,0.125,lovee this,lovee this,lovee this
7ffbb3e5-06ee-48ae-ba04-8ed44134aaf8,nice 🙂,nice 🙂,nice  slightly_smiling_face ,en,0.516,nice  slightly_smiling_face,nice slightly_smiling_face,nice slightly_smiling_face
f401714c-494a-470b-bd06-e434919593d0,aminur,inur,inur,en,0.372,inur,inur,inur
40ab9a77-3548-4b0e-9e04-08468f4e961d,লেনদেনের পেমেন্ট দেখাতে হবে,লেনদেনের পেমেন্ট দেখাতে হবে,লেনদেনের পেমেন্ট দেখাতে হবে,bn,1.0,Transaction payment must be shown,transaction payment must be shown,transaction payment must be shown
674eb12e-6468-45e7-ba0c-2e0d4575b333,"3rd class app... fully loaded with problems, system down , waiting for customer care operators too long... overall very disgusting app...","3rd class appp... appully loaded with problems, system down , waitingoodd apafter customer care operveryrs too loangoodd... overall very disgooddustingoodd appp...","3rd class appp... appully loaded with problems, system down , waitingoodd apafter customer care operveryrs too loangoodd... overall very disgooddustingoodd appp...",en,0.874,"3rd class appp... appully loaded with problems, system down , waitingoodd apafter customer care operveryrs too loangoodd... overall very disgooddustingoodd appp...","3rd class app.. appully loaded with problems, system down , waitingoodd apafter customer care operveryrs too loangoodd.. overall very disgooddustingoodd app..","3rd class app.. appully loaded with problems, system down , waitingoodd apafter customer care operveryrs too loangoodd.. overall very disgooddustingoodd app.."
29509bf6-73f7-45ba-992e-7f3dfaab7f21,rat,rat,rat,en,0.932,rat,rat,rat
c7822857-3447-4632-85b5-a5f2eb0bd89d,server chittagong gurte jay ar bkash server dekh cor era,server chittagooddongoodd gooddurte jay ar bkash server dekh cor era,server chittagooddongoodd gooddurte jay ar bkash server dekh cor era,en,0.403,server chittagooddongoodd gooddurte jay ar bkash server dekh cor era,server chittagooddongoodd gooddurte jay ar bkash server dekh cor era,server chittagooddongoodd gooddurte jay ar bkash server dekh cor era
5a361846-38b2-4ef2-95d8-ad3024c63eed,excellent app,excellent appp,excellent appp,en,0.8,excellent app,excellent app,excellent app
09e273cb-ea94-46ee-82b4-89a71f853e00,ariyan,ariyan,ariyan,en,0.769,arias,arias,arias
d1f0802b-3161-4a55-8577-047c94aff925,monir,monir,monir,en,0.213,monir,monir,monir
70bfe024-cddb-48c8-9a87-92fcc6b6df17,০১৮৩৯৮৪৪০২৮ এইটা আমার নগদ আইডির নাব্বার তো আমাকে একটু সাহস করে পিল্জ আমার আইতে লেনদেনে রেকট দেখা না কেনো কি সমস্যা হলো হটাত করে,০১৮৩৯৮৪৪০২৮ এইটা আমার nagad আইডির নাব্বার তো আমাকে একটু সাহস করে পিল্জ আমার আইতে লেনদেনে রেকট দেখা না whyো কি সমস্যা হলো হটাত করে,০১৮৩৯৮৪৪০২৮ এইটা আমার nagad আইডির নাব্বার তো আমাকে একটু সাহস করে পিল্জ আমার আইতে লেনদেনে রেকট দেখা না whyো কি সমস্যা হলো হটাত করে,bn,1.0,01839844028 This is my nagad id nabar so please dare me not to see the transaction record in my account. What is the problem?,01839844028 this is my nagad id nabar so please dare me not to see the transaction record in my account. what is the problem?,01839844028 this is my nagad id nabar so please dare me not to see the transaction record in my account. what is the problem?
5c24d971-1fbd-408f-a20d-b4ca99a42fc2,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
d5b3137c-8a32-4155-896b-7752c35e8d9c,best service,best serbrotherce,best serbrotherce,en,0.141,best serbrotherce,best serbrotherce,best serbrotherce
79faedae-4879-4cbb-9ddf-28de3fe711ff,khub valo khub valo,very good very good,very good very good,en,0.999,very good very good,very good very good,very good very good
c6eb71ea-aa72-48bd-91da-fcae7deb10b1,nice,nice,nice,en,0.839,nice,nice,nice
c0c90b4a-759b-4a99-947d-1f4d08d21507,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
b0f6d714-8e83-4a48-9ec5-1574266d6422,bad,bad,bad,en,0.295,bad,bad,bad
7165f79a-c681-45e0-896f-8ae9a56b77ff,gramin bikas app,gooddrin bkash appp,gooddrin bkash appp,en,0.422,gooddrin bkash appp,gooddrin bkash app,gooddrin bkash app
527bb53d-351e-4908-895a-383f402836ee,vai,brother,brother,en,0.975,brother,brother,brother
b182cffa-4b1c-46d7-bc34-247c5d35120b,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
3035b6a2-e520-4844-8248-61d2596beede,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
7dac0b33-44bd-4167-a283-78103e92f7a6,",😍",",😍",", smiling_face_with_heart-eyes ",en,0.539,", smiling_face_with_heart-eyes",", smiling_face_with_heart-eyes",", smiling_face_with_heart-eyes"
8d2d9c87-61b7-482b-b560-056a14b960bf,too much problem in this app too much trouble using this app,too much problem in this appp too much trouble usingoodd this appp,too much problem in this appp too much trouble usingoodd this appp,en,0.97,too much problem in this appp too much trouble usingoodd this appp,too much problem in this app too much trouble usingoodd this app,too much problem in this app too much trouble usingoodd this app
8c096af5-48fc-4a28-9e6b-c8a67581901d,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
10307aa1-fd18-4964-9c44-8828708a6188,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
abb3c797-abf1-48e6-b4af-b6e0dd0a8aa8,good but sharbar i's big problem,gooddood but sharbar i's bigoodd problem,gooddood but sharbar i's bigoodd problem,en,0.688,gooddood but sharbar i's bigoodd problem,gooddood but sharbar i's bigoodd problem,gooddood but sharbar i's bigoodd problem
7ac64087-ce18-4e93-8d3f-cf6da6cc1cb8,"চ্যাটের অ্যাপ, তোরা তো ধান্দা বাজ, এর আগে কয়েক জন এজেন্ট গরিবের টাকা লুট কইরা গাড়ি বাড়ি কইরা চম্পট দিছে আর বাদবাকি তোরা এখন উন্নততর লোভ দেখাইয়া ধান্দা বাজি শুরু করছস l","চ্যাটের অ্যাপ, তোরা তো ধান্দা বাজ, এর আগে কয়েক জন এজেন্ট গরিবের bdt লুট কইরা গাড়ি বাড়ি কইরা চম্পট দিছে আর বাদবাকি তোরা এখন উন্নততর লোভ দেখাইয়া ধান্দা বাজি শুরু করছস l","চ্যাটের অ্যাপ, তোরা তো ধান্দা বাজ, এর আগে কয়েক জন এজেন্ট গরিবের bdt লুট কইরা গাড়ি বাড়ি কইরা চম্পট দিছে আর বাদবাকি তোরা এখন উন্নততর লোভ দেখাইয়া ধান্দা বাজি শুরু করছস l",bn,0.999,"Chat app, you are scammers, earlier some agents robbed poor people's bdt, bought cars, bought them home, and now you show better greed and start scammers.","chat app, you are scammers, earlier some agents robbed poor people's bdt, bought cars, bought them home, and now you show better greed and start scammers.","chat app, you are scammers, earlier some agents robbed poor people's bdt, bought cars, bought them home, and now you show better greed and start scammers."
e0a29ee6-4b2c-4b16-b55f-45cee937d1ce,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
7306f7ef-62ec-4da5-b402-44fb7d2de1a1,transactions story not showing,transactions story not showingoodd,transactions story not showingoodd,en,0.728,transactions story not showingoodd,transactions story not showingoodd,transactions story not showingoodd
65c9ec06-a624-436d-a25d-186824005f05,nice,nice,nice,en,0.839,nice,nice,nice
97c9518b-72c9-4ee3-bfe1-5e51b7dbd054,নগদে টাকা মারছি বাট দেখা যাই না কাকে কত টাকা মারছি,nagadে bdt মারছি বাট দেখা যাই না কাকে কত bdt মারছি,nagadে bdt মারছি বাট দেখা যাই না কাকে কত bdt মারছি,bn,0.979,I am beating bdt in nagad but I don't see how much bdt I am beating,i am beating bdt in nagad but i don't see how much bdt i am beating,i am beating bdt in nagad but i don't see how much bdt i am beating
defe0690-f70a-4250-afc7-4f5118336b2b,goot,gooddoot,gooddoot,en,0.377,gooddoot,gooddoot,gooddoot
e58fe12d-cd07-4601-ab54-8627994c4575,"barpar er dunia, abar app babaise.","barpar er dunia, abar appp babaise.","barpar er dunia, abar appp babaise.",no,0.157,"Barpar er duniya, abar appp babaise.","barpar er duniya, abar app babaise.","barpar er duniya, abar app babaise."
6e962f82-5e25-4006-a89b-ed6ca8e1c16d,varry bad app not helpfull. i sajest u don't install this app.,varry bad appp not helpappull. i sajest u don't install this appp.,varry bad appp not helpappull. i sajest u don't install this appp.,en,0.605,varry bad appp not helpappull. i sajest u don't install this appp.,varry bad app not helpappull. i sajest u don't install this app.,varry bad app not helpappull. i sajest u don't install this app.
57314240-b173-4906-b588-edae97ce75a3,sagor,sagooddor,sagooddor,de,0.209,sagooddor,sagooddor,sagooddor
211a36e3-a436-40d8-8d98-f4ae34309e8c,veery bad service sometimes this app is not working properly! so maney times i didn’t get trx id when i cash out! 👎i called their hot line number 16167 but unfortunately i got always busy their hot line! and i send massage with messenger but no one respond! i really disappointed about their service!,very bad serbrotherce somytimes this appp is not workingoodd properly! so maney times i didn’t gooddit trx id when i cash out! 👎i called their hot line number 16167 but uno/notpaftertuno/nottely i gooddot always busy their hot line! and i send massagoodde with messengoodder but no one respond! i really disapppointed about their serbrotherce!,very bad serbrotherce somytimes this appp is not workingoodd properly! so maney times i didn’t gooddit trx id when i cash out!  thumbs_down i called their hot line number 16167 but uno/notpaftertuno/nottely i gooddot always busy their hot line! and i send massagoodde with messengoodder but no one respond! i really disapppointed about their serbrotherce!,en,0.887,very bad serbrotherce somytimes this appp is not workingoodd properly! so maney times i didn’t gooddit trx id when i cash out!  thumbs_down i called their hot line number 16167 but uno/notpaftertuno/nottely i gooddot always busy their hot line! and i send massagoodde with messengoodder but no one respond! i really disapppointed about their serbrotherce!,very bad serbrotherce somytimes this app is not workingoodd properly! so maney times i didnt gooddit trx id when i cash out! thumbs_down i called their hot line number 16167 but unonotpaftertunonottely i gooddot always busy their hot line! and i send massagoodde with messengoodder but no one respond! i really disappointed about their serbrotherce!,very bad serbrotherce somytimes this app is not workingoodd properly! so maney times i didnt gooddit trx id when i cash out! thumbs_down i called their hot line number 16167 but unonotpaftertunonottely i gooddot always busy their hot line! and i send massagoodde with messengoodder but no one respond! i really disappointed about their serbrotherce!
b1c63bde-787f-424c-9f5d-0ec2d30e06c9,nice,nice,nice,en,0.839,nice,nice,nice
43c864db-4a0d-40a1-9f90-c8b0b32326f6,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
a2fdd560-03fe-4a9f-a06b-a1705979566f,একদমই বাজে অবস্থা এদের সেটমেন্ট দেয় না তারপর বিভিন্ন সমস্যা,একদমই বাজে অবস্থা এদের সেটমেন্ট দেয় না তারপর বিভিন্ন সমস্যা,একদমই বাজে অবস্থা এদের সেটমেন্ট দেয় না তারপর বিভিন্ন সমস্যা,bn,1.0,Bad situation does not give them a settlement then various problems,bad situation does not give them a settlement then various problems,bad situation does not give them a settlement then various problems
cf0dbcff-0457-48d1-8eea-674fc1d32ff3,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
cc66ba27-ccae-41f4-b00f-41ba68a524ef,নগত থেকে টাকা চুরি হয়ে যাচ্ছে সবাই সাবধান নগত দিয়ে কোন লেনদেন করবেন না বিশ্বার ছেলেরা চোর ওগো মারে চুদি,নগত থেকে bdt চুরি হয়ে যাচ্ছে সবাই সাবধান নগত দিয়ে কোন লেনদেন করবেন না বিশ্বার ছেলেরা চোর ওগো মারে চুদি,নগত থেকে bdt চুরি হয়ে যাচ্ছে সবাই সাবধান নগত দিয়ে কোন লেনদেন করবেন না বিশ্বার ছেলেরা চোর ওগো মারে চুদি,bn,0.999,bdt is being stolen from nagat everyone beware don't do any transaction with nagat boys of Bishwar are thieves Ogo mare chudi,bdt is being stolen from nagat everyone beware don't do any transaction with nagat boys of bishwar are thieves ogo mare chudi,bdt is being stolen from nagat everyone beware don't do any transaction with nagat boys of bishwar are thieves ogo mare chudi
713deaed-1a03-406e-b203-f9dcfa59234a,real voice search logout best,real voice search logooddout best,real voice search logooddout best,en,0.45,real voice search logooddout best,real voice search logooddout best,real voice search logooddout best
fcd59ba1-607a-4dc8-a751-c245135bded2,all time app problem,all time appp problem,all time appp problem,en,0.837,all time appp problem,all time app problem,all time app problem
17db3f0a-39ed-4f3b-a69a-261e7d7655e7,things,thingoodds,thingoodds,en,0.824,thingoodds,thingoodds,thingoodds
2ea04bfc-af66-4809-9f25-2dd1a0c8b5af,লেনদেনের তথ্য দেখাচ্ছেনা,লেনদেনের তথ্য দেখাচ্ছেনা,লেনদেনের তথ্য দেখাচ্ছেনা,bn,1.0,Not showing transaction information,not showing transaction information,not showing transaction information
54d122af-a956-42c4-84c5-ea4243582d5b,🥰🥰🥰🥰,🥰🥰🥰🥰, smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts ,en,0.495,smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts,smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts,smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts
f82b4971-4c80-4679-af0b-cf6f048e51a0,খুব সুন্দর একটা এপস,খুব সুন্দর একটা এপস,খুব সুন্দর একটা এপস,bn,0.999,A very nice app,a very nice app,a very nice app
d8822982-2e18-4f6b-bdf7-04bf9ecbc9a2,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
9d3a25c0-f268-4f1c-a652-17d59849985a,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
